#Software: Microsoft Internet Information Services 10.0
#Version: 1.0
#Date: 2022-12-13 10:55:18
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs-version cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2022-12-13 11:09:25 127.0.0.1 GET /css/animate.css - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 57373 561 4
2022-12-13 11:09:25 127.0.0.1 GET /css/queryLoader.css - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 404 0 2 5110 569 3
2022-12-13 11:09:25 127.0.0.1 GET /css/jquery.tosrus.all.css - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 18355 581 2
2022-12-13 11:09:25 127.0.0.1 GET /css/themes/default-theme.css - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 404 0 2 5128 587 1
2022-12-13 11:09:25 127.0.0.1 GET /logo.png - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 10681 593 2
2022-12-13 11:09:25 127.0.0.1 GET /style.css - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 38630 549 3
2022-12-13 11:09:25 127.0.0.1 GET /stand.JPG - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 165463 595 5
2022-12-13 11:09:25 127.0.0.1 GET /ahsapstand.JPG - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 215443 605 6
2022-12-13 11:09:25 127.0.0.1 GET /ahsapstandimalati.JPG - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 221333 619 6
2022-12-13 11:09:25 127.0.0.1 GET /ahsapstanduretimi.JPG - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 146359 619 5
2022-12-13 11:09:25 127.0.0.1 GET /fuarorganizasyonu.JPG - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 296310 619 7
2022-12-13 11:09:25 127.0.0.1 GET /ramazanstandlari.JPG - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 233768 617 6
2022-12-13 11:09:25 127.0.0.1 GET /standimalat.JPG - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 263431 607 7
2022-12-13 11:09:25 127.0.0.1 GET /img/news.jpg - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 23913 601 3
2022-12-13 11:09:25 127.0.0.1 GET /img/notice.jpg - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 25307 605 3
2022-12-13 11:09:25 127.0.0.1 GET /img/fuarorganizasyonu.jpg - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 104531 627 4
2022-12-13 11:09:25 127.0.0.1 GET /img/ramazanstandlari.jpg - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 128015 625 4
2022-12-13 11:09:25 127.0.0.1 GET /img/ahsapstand.jpeg - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 89792 615 3
2022-12-13 11:09:26 127.0.0.1 GET /img/bootom-top-arrow.png - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/style.css krsstand.com.tr 200 0 0 651 634 0
2022-12-13 11:09:27 127.0.0.1 GET / - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 - krsstand.com.tr 200 0 0 54275 684 1843
2022-12-13 11:09:29 127.0.0.1 GET /fonts/fontawesome-webfont.woff v=4.2.0 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/css/font-awesome.min.css krsstand.com.tr 404 0 2 5140 645 1
2022-12-13 11:09:29 127.0.0.1 GET /img/skills_bg.jpg - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/style.css krsstand.com.tr 200 0 0 142175 620 4
2022-12-13 11:09:29 127.0.0.1 GET /fonts/fontawesome-webfont.ttf v=4.2.0 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/css/font-awesome.min.css krsstand.com.tr 404 0 2 5138 643 1
2022-12-13 11:09:29 127.0.0.1 GET /img/standahsap.JPG - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 8881774 613 3713
2022-12-13 11:10:07 127.0.0.1 GET /css/superslides.css - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 304 0 0 195 654 1
2022-12-13 11:10:07 127.0.0.1 GET /css/bootstrap.min.css - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 304 0 0 195 658 0
2022-12-13 11:10:07 127.0.0.1 GET /css/slick.css - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 304 0 0 195 642 0
